dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
DSIT,Innovation & Business,Data ethics and AI guidance landscape,2020-07-21 12:05:00,2020.0,7.0,July,3.0,Q3.0 2020.0,2020-07,7.0,2-High,Yes,Implementation Guidance,Strategic,Public Sector,Data & Privacy,Active,Government/Public Sector,"This guidance outlines ethical principles for data and AI, aiding public servants in responsible data management and AI implementation practices.",AI ethics,"AI ethics, data protection, public sector",Over 2 years ago,1941.0,20,3.0,"This page collates the various existing ethical principles for data and AI, developed by government and public sector sector bodies. It intends to provide clarity and guidance for public servants working with data and/or AI.",https://www.gov.uk/guidance/data-ethics-and-ai-guidance-landscape,detailed_guide,,2025-11-13,30
DSIT,Innovation & Business,Controlling and Validating (Generative) Artificial Intelligence for Oliver Wyman’s NewsTrack Pipeline,2024-04-09 11:13:34,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,8.0,2-High,Yes,Research & Analysis,High Impact,Technology,Safety & Security,Active,Business/Private Sector,"Oliver Wyman's framework provides a rigorous approach to validating generative AI systems, ensuring compliance and effective risk management in AI applications.",AI validation,"AI validation, risk assessment, safety",1-2 years ago,583.0,21,3.0,Oliver Wyman's AI validation framework demonstrates how a rigorous validation framework can be executed efficiently in practice.,https://www.gov.uk/ai-assurance-techniques/controlling-and-validating-generative-artificial-intelligence-for-oliver-wymans-newstrack-pipeline,ai_assurance_portfolio_technique,,2025-11-13,15
DSIT,Innovation & Business,UKRI Challenge Fund: for research and innovation,2019-08-19 12:35:38,2019.0,8.0,August,3.0,Q3.0 2019.0,2019-08,0.0,5-Minimal,No,Funding & Investment,Strategic,Other/Mixed,Innovation & R&D,Historical,Government/Public Sector,"This document does not specifically address artificial intelligence or related systems, focusing instead on general research and innovation funding.",Not available,Not available,Over 2 years ago,2278.0,19,,A fund to strengthen UK science and business innovation and take on the biggest challenges that society and industry face today.,https://www.gov.uk/government/collections/industrial-strategy-challenge-fund-joint-research-and-innovation,document_collection,,2025-11-13,34
DSIT,Innovation & Business,Appointment of Jade Leung as the Prime Minister’s AI adviser,2025-08-15 10:00:03,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,3.0,4-Low,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Active,General Public,Jade Leung appointed as AI adviser to the Prime Minister to support unlocking benefits of artificial intelligence for the UK.,AI governance,"AI governance, innovation, public sector",Last 3 months,90.0,20,3.0,Jade Leung will support the Prime Minister in unlocking the benefits of artificial intelligence,https://www.gov.uk/government/news/appointment-of-jade-leung-as-the-prime-ministers-ai-adviser,news_story,,2025-11-13,33
DSIT,Innovation & Business,DSIT Public Engagement Survey,2025-09-07 23:00:00,2025.0,9.0,September,3.0,Q3.0 2025.0,2025-09,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Active,General Public,"This document does not specifically address artificial intelligence or related systems, focusing instead on a public engagement survey overview.",Not available,Not available,Last 3 months,66.0,19,,This page provides an overview of the DSIT Public Engagement Survey and links to all relevant documents,https://www.gov.uk/government/collections/dsit-public-engagement-survey,document_collection,,2025-11-13,36
DSIT,Innovation & Business,The UK & Republic of Korea Open RAN R&D Collaboration Competition Winners,2022-12-13 00:15:03,2022.0,12.0,December,4.0,Q4.0 2022.0,2022-12,0.0,5-Minimal,No,International Cooperation,Background,Technology,Innovation & R&D,Historical,General Public,"This document does not address artificial intelligence or related systems, focusing instead on Open RAN collaboration.",Not available,Not available,Over 2 years ago,1066.0,16,,This page includes summary of the winning bid for the UK & Republic of Korea (ROK) Open RAN R&D collaboration competition.,https://www.gov.uk/guidance/the-uk-republic-of-korea-open-ran-rd-collaboration-competition-winners,detailed_guide,,2025-11-13,50
DSIT,Innovation & Business,Sovereign AI Unit,2025-07-16 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,Innovation & R&D,Proposed,Government/Public Sector,"The Sovereign AI Unit aims to leverage AI for economic growth and national security, requiring strategic actions from government entities.",AI innovation,"AI innovation, economic growth, national security",Last 6 months,119.0,20,3.0,The Sovereign AI Unit will ensure the government can harness AI’s capabilities to unlock economic growth and enhance UK national security.,https://www.gov.uk/government/collections/sovereign-ai-unit,document_collection,,2025-11-13,29
DSIT,Innovation & Business,"AI in the UK: ready, willing and able? - government response to the select committee report",2018-06-28 17:00:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,5.0,3-Medium,No,Research & Analysis,Strategic,Public Sector,General AI Policy,Historical,Government/Public Sector,"The government responds to the Lords Select Committee report on AI, outlining strategic insights and recommendations for future AI policy.",AI governance,"AI governance, public sector, strategic recommendations",Over 2 years ago,2695.0,20,3.0,Government response to the Lords Select Committee on Artificial Intelligence report.,https://www.gov.uk/government/publications/ai-in-the-uk-ready-willing-and-able-government-response-to-the-select-committee-report,policy_paper,Policy paper,2025-11-13,26
DSIT,Innovation & Business,Cyber security guidance for business,2025-10-14 12:43:08,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,0.0,5-Minimal,No,Implementation Guidance,Background,Other/Mixed,Safety & Security,Historical,Business/Private Sector,"Guidance focuses on improving online security and protecting against cyber threats, not specifically related to AI systems or applications.",Not available,Not available,Last month,30.0,19,,Guidance to help businesses and organisations improve online security and protect against cyber threats.,https://www.gov.uk/government/collections/cyber-security-guidance-for-business,document_collection,,2025-11-13,42
DSIT,Innovation & Business,The Future Open Networks Research Challenge Winners,2025-05-09 08:51:27,2025.0,5.0,May,2.0,Q2.0 2025.0,2025-05,0.0,5-Minimal,No,Research & Analysis,Background,Technology,Innovation & R&D,Historical,General Public,"Summaries of winning bids for the Future Open Networks Research Challenge, not directly addressing AI systems or applications.",Not available,Not available,Last year,188.0,18,,This page includes summaries of the winning bids for the Future Open Networks Research Challenge.,https://www.gov.uk/guidance/the-future-open-networks-research-challenge-winners,detailed_guide,,2025-11-13,19
DSIT,Innovation & Business,Tech entrepreneur Ian Hogarth to lead UK’s AI Foundation Model Taskforce,2023-06-17 23:00:00,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,4.0,4-Low,No,Funding & Investment,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,"Ian Hogarth appointed to lead the Foundation Model Taskforce, focusing on advancing AI innovation and strategic initiatives in the UK.",innovation,"innovation, governance, funding",Over 2 years ago,879.0,20,3.0,Artificial intelligence expert announced as chair of government’s Foundation Model Taskforce.,https://www.gov.uk/government/news/tech-entrepreneur-ian-hogarth-to-lead-uks-ai-foundation-model-taskforce,press_release,,2025-11-13,24
DSIT,Innovation & Business,Research on the cyber security of AI,2024-05-14 23:00:00,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,5.0,3-Medium,No,Research & Analysis,Strategic,Other/Mixed,Safety & Security,Historical,Government/Public Sector,"This research collection examines cyber security challenges in AI, providing insights for government and industry stakeholders on safeguarding AI systems.",AI safety,"AI safety, cybersecurity, research",1-2 years ago,547.0,20,3.0,"A collection of government research reports on the cyber security of artificial intelligence, including surveys and literature reviews.",https://www.gov.uk/government/publications/research-on-the-cyber-security-of-ai,research,Research,2025-11-13,20
DSIT,Innovation & Business,Collaboration on the safety of AI: UK-US memorandum of understanding,2024-04-02 07:28:28,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,8.0,2-High,Yes,International Cooperation,High Impact,Cross-Sector,Safety & Security,Active,Government/Public Sector,"The UK-US memorandum outlines collaborative efforts to enhance AI safety, establishing frameworks for joint initiatives and regulatory alignment in AI technologies.",AI safety,"AI safety, international cooperation, regulation",1-2 years ago,590.0,21,3.0,Details of the Memorandum of Understanding agreed by the governments of the UK and United States on safety of artificial intelligence (AI).,https://www.gov.uk/government/publications/collaboration-on-the-safety-of-ai-uk-us-memorandum-of-understanding,notice,Notice,2025-11-13,14
DSIT,Innovation & Business,Geospatial Commission-funded tool demonstrates potential for AI to transform decisions about land use,2024-03-22 00:00:00,2024.0,3.0,March,1.0,Q1.0 2024.0,2024-03,3.0,4-Low,No,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Active,General Public,"The Geospatial Commission's tool showcases AI's potential to improve land use decisions, promoting innovative applications of AI in public sector planning.",AI innovation,"AI innovation, land use, public sector",1-2 years ago,601.0,21,3.0,The Geospatial Commission and The Alan Turing Institute are exploring how artificial intelligence can be applied to support decisions about the UK’s land.,https://www.gov.uk/government/news/geospatial-commission-funded-tool-demonstrates-potential-for-ai-to-transform-decisions-about-land-use,news_story,,2025-11-13,12
DSIT,Innovation & Business,£54 million boost to develop secure and trustworthy AI research,2023-06-14 09:52:00,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,4.0,4-Low,No,Funding & Investment,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,"The UK government announces a £54 million investment to enhance secure and trustworthy AI research, fostering innovation and development in the sector.",funding,"funding, innovation, AI research",Over 2 years ago,883.0,22,3.0,"Secretary of State for Science, Innovation and Technology Chloe Smith has today announced a series of investments to develop trustworthy artificial intelligence (AI) research.",https://www.gov.uk/government/news/54-million-boost-to-develop-secure-and-trustworthy-ai-research,press_release,,2025-11-13,24
DSIT,Innovation & Business,AI Safety Summit 2023,,,,,,Qnan nan,NaT,4.0,4-Low,No,International Cooperation,Strategic,Cross-Sector,Safety & Security,Proposed,Government/Public Sector,"The AI Safety Summit 2023 will address AI risks and mitigation strategies through international collaboration among governments, companies, and civil society.",AI safety,"AI safety, international cooperation, risk assessment",Unknown,,21,3.0,"The summit will bring together international governments, leading AI companies, civil society groups and experts in research. It aims to: consider the risks of AI , especially at the frontier of development discuss how they can be mitigated through internationally coordinated action",https://www.gov.uk/government/topical-events/ai-safety-summit-2023,topical_event,,2025-11-13,
