dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
DSIT,Innovation & Business,Controlling and Validating (Generative) Artificial Intelligence for Oliver Wyman’s NewsTrack Pipeline,2024-04-09 11:13:34,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,8.0,2-High,Yes,Regulation & Compliance,High Impact,Technology,Safety & Security,Proposed,Business/Private Sector,"Oliver Wyman's framework outlines AI validation processes, emphasizing compliance. Implementation expected by April 2024. Costs not detailed.",ai validation,"ai validation, regulation, technology",1-2 years ago,582.0,17,3,Oliver Wyman's AI validation framework demonstrates how a rigorous validation framework can be executed efficiently in practice.,https://www.gov.uk/ai-assurance-techniques/controlling-and-validating-generative-artificial-intelligence-for-oliver-wymans-newstrack-pipeline,ai_assurance_portfolio_technique,,2025-11-12,15
DSIT,Innovation & Business,UKRI Challenge Fund: for research and innovation,2019-08-19 12:35:38,2019.0,8.0,August,3.0,Q3.0 2019.0,2019-08,6.0,3-Medium,No,Funding & Investment,Strategic,Cross-Sector,Innovation & R&D,Historical,Government/Public Sector,"The UKRI Challenge Fund aims to enhance innovation in science and business, addressing societal challenges through research funding.",funding,"funding, innovation",Over 2 years ago,2277.0,18,2,A fund to strengthen UK science and business innovation and take on the biggest challenges that society and industry face today.,https://www.gov.uk/government/collections/industrial-strategy-challenge-fund-joint-research-and-innovation,document_collection,,2025-11-12,34
DSIT,Innovation & Business,Appointment of Jade Leung as the Prime Minister’s AI adviser,2025-08-15 10:00:03,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,General AI Policy,Active,Government/Public Sector,"Jade Leung appointed as AI adviser to the Prime Minister, focusing on maximizing AI benefits for the UK by 2025.",innovation,"innovation, governance, strategy",Last 3 months,90.0,20,3,Jade Leung will support the Prime Minister in unlocking the benefits of artificial intelligence,https://www.gov.uk/government/news/appointment-of-jade-leung-as-the-prime-ministers-ai-adviser,news_story,,2025-11-12,33
DSIT,Innovation & Business,DSIT Public Engagement Survey,2025-09-07 23:00:00,2025.0,9.0,September,3.0,Q3.0 2025.0,2025-09,5.0,3-Medium,No,Research & Analysis,Operational,Public Sector,Workforce & Skills,Active,General Public,"The DSIT Public Engagement Survey collects insights to improve public engagement with AI, with ongoing analysis and document access.",public engagement,"public engagement, innovation, skills",Last 3 months,66.0,19,3,This page provides an overview of the DSIT Public Engagement Survey and links to all relevant documents,https://www.gov.uk/government/collections/dsit-public-engagement-survey,document_collection,,2025-11-12,36
DSIT,Innovation & Business,The UK & Republic of Korea Open RAN R&D Collaboration Competition Winners,2022-12-13 00:15:03,2022.0,12.0,December,4.0,Q4.0 2022.0,2022-12,5.0,3-Medium,No,International Cooperation,Strategic,Technology,Innovation & R&D,Historical,Government/Public Sector,"The UK and ROK collaboration focuses on Open RAN R&D, promoting innovation in telecommunications. No specific deadlines or costs mentioned.",innovation,"innovation, telecommunications",Over 2 years ago,1066.0,20,2,This page includes summary of the winning bid for the UK & Republic of Korea (ROK) Open RAN R&D collaboration competition.,https://www.gov.uk/guidance/the-uk-republic-of-korea-open-ran-rd-collaboration-competition-winners,detailed_guide,,2025-11-12,50
DSIT,Innovation & Business,Sovereign AI Unit,2025-07-16 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,General AI Policy,Proposed,Government/Public Sector,The Sovereign AI Unit aims to leverage AI for economic growth and national security by 2025. Specific actions and costs are not detailed.,economic growth,"economic growth, national security, governance",Last 6 months,119.0,23,3,The Sovereign AI Unit will ensure the government can harness AI’s capabilities to unlock economic growth and enhance UK national security.,https://www.gov.uk/government/collections/sovereign-ai-unit,document_collection,,2025-11-12,29
DSIT,Innovation & Business,"AI in the UK: ready, willing and able? - government response to the select committee report",2018-06-28 17:00:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,4.0,4-Low,No,Research & Analysis,Background,Public Sector,General AI Policy,Historical,Government/Public Sector,"The government responds to the Lords Select Committee on AI, addressing key findings. No immediate actions or costs are specified.",governance,"governance, ai policy, public sector",Over 2 years ago,2694.0,20,3,Government response to the Lords Select Committee on Artificial Intelligence report.,https://www.gov.uk/government/publications/ai-in-the-uk-ready-willing-and-able-government-response-to-the-select-committee-report,policy_paper,Policy paper,2025-11-12,26
DSIT,Innovation & Business,Cyber security guidance for business,2025-10-14 12:43:08,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,6.0,3-Medium,No,Implementation Guidance,Operational,Cross-Sector,Safety & Security,Active,Business/Private Sector,Guidance issued to enhance online security against cyber threats; businesses must implement measures to comply with best practices by October 2025.,cyber security,"cyber security, online threats, regulation",Last month,29.0,21,3,Guidance to help businesses and organisations improve online security and protect against cyber threats.,https://www.gov.uk/government/collections/cyber-security-guidance-for-business,document_collection,,2025-11-12,42
DSIT,Innovation & Business,The Future Open Networks Research Challenge Winners,2025-05-09 08:51:27,2025.0,5.0,May,2.0,Q2.0 2025.0,2025-05,5.0,3-Medium,No,Research & Analysis,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,Summaries of winning bids for Future Open Networks Research Challenge published; funding opportunities available for innovative network solutions by May 2025.,funding,"funding, innovation",Last year,188.0,21,2,This page includes summaries of the winning bids for the Future Open Networks Research Challenge.,https://www.gov.uk/guidance/the-future-open-networks-research-challenge-winners,detailed_guide,,2025-11-12,19
DSIT,Innovation & Business,Tech entrepreneur Ian Hogarth to lead UK’s AI Foundation Model Taskforce,2023-06-17 23:00:00,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Technology,General AI Policy,Active,Government/Public Sector,Ian Hogarth appointed chair of the Foundation Model Taskforce; strategic direction for AI development and governance expected by June 2024.,governance,"governance, strategy, innovation",Over 2 years ago,879.0,20,3,Artificial intelligence expert announced as chair of government’s Foundation Model Taskforce.,https://www.gov.uk/government/news/tech-entrepreneur-ian-hogarth-to-lead-uks-ai-foundation-model-taskforce,press_release,,2025-11-12,24
DSIT,Innovation & Business,Research on the cyber security of AI,2024-05-14 23:00:00,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,4.0,4-Low,No,Research & Analysis,Background,Other/Mixed,Safety & Security,Historical,Government/Public Sector,Government research reports on AI cyber security provide insights but lack immediate actions or deadlines for implementation.,ai safety,"ai safety, regulation, cybersecurity",1-2 years ago,547.0,17,3,"A collection of government research reports on the cyber security of artificial intelligence, including surveys and literature reviews.",https://www.gov.uk/government/publications/research-on-the-cyber-security-of-ai,research,Research,2025-11-12,20
DSIT,Innovation & Business,Collaboration on the safety of AI: UK-US memorandum of understanding,2024-04-02 07:28:28,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,7.0,2-High,Yes,International Cooperation,Strategic,Cross-Sector,Safety & Security,Active,Government/Public Sector,"The UK-US memorandum on AI safety outlines collaborative efforts, requiring ongoing engagement to enhance AI safety standards.",ai safety,"ai safety, international cooperation, regulation",1-2 years ago,590.0,17,3,Details of the Memorandum of Understanding agreed by the governments of the UK and United States on safety of artificial intelligence (AI).,https://www.gov.uk/government/publications/collaboration-on-the-safety-of-ai-uk-us-memorandum-of-understanding,notice,Notice,2025-11-12,14
DSIT,Innovation & Business,Geospatial Commission-funded tool demonstrates potential for AI to transform decisions about land use,2024-03-22 00:00:00,2024.0,3.0,March,1.0,Q1.0 2024.0,2024-03,6.0,3-Medium,No,Research & Analysis,Strategic,Public Sector,Innovation & R&D,Active,Government/Public Sector,"The Geospatial Commission's AI tool aims to improve land use decisions, promoting innovation in public sector applications.",innovation,"innovation, public sector, ai applications",1-2 years ago,601.0,17,3,The Geospatial Commission and The Alan Turing Institute are exploring how artificial intelligence can be applied to support decisions about the UK’s land.,https://www.gov.uk/government/news/geospatial-commission-funded-tool-demonstrates-potential-for-ai-to-transform-decisions-about-land-use,news_story,,2025-11-12,12
DSIT,Innovation & Business,AI Safety Summit 2023,,,,,,Qnan nan,NaT,6.0,3-Medium,No,International Cooperation,Strategic,Cross-Sector,Safety & Security,Proposed,Government/Public Sector,"The AI Safety Summit 2023 will address AI risks and mitigation strategies through international collaboration, fostering global discussions on safety.",ai safety,"ai safety, international cooperation, risk assessment",Unknown,,20,3,"The summit will bring together international governments, leading AI companies, civil society groups and experts in research. It aims to: consider the risks of AI , especially at the frontier of development discuss how they can be mitigated through internationally coordinated action",https://www.gov.uk/government/topical-events/ai-safety-summit-2023,topical_event,,2025-11-12,
DSIT,Innovation & Business,£54 million boost to develop secure and trustworthy AI research,2023-06-14 09:52:00,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,8.0,2-High,Yes,Funding & Investment,High Impact,Technology,Innovation & R&D,Active,Government/Public Sector,"A £54 million investment announced to enhance secure and trustworthy AI research, promoting innovation and development in the sector.",funding,"funding, innovation, trustworthy ai",Over 2 years ago,883.0,19,3,"Secretary of State for Science, Innovation and Technology Chloe Smith has today announced a series of investments to develop trustworthy artificial intelligence (AI) research.",https://www.gov.uk/government/news/54-million-boost-to-develop-secure-and-trustworthy-ai-research,press_release,,2025-11-12,24
DSIT,Innovation & Business,AI Seoul Summit 2024,,,,,,Qnan nan,NaT,5.0,3-Medium,No,International Cooperation,Strategic,Cross-Sector,Safety & Security,Proposed,Government/Public Sector,"The AI Seoul Summit 2024 will continue discussions on AI safety, building on the previous summit's outcomes and fostering international collaboration.",ai safety,"ai safety, international cooperation, global discussions",Unknown,,21,3,"The AI Seoul Summit will build on the legacy of the first AI Safety Summit which was hosted by the UK at Bletchley Park in November 2023, bringing together international governments, AI companies, academia, and civil society to advance global discussions on AI .",https://www.gov.uk/government/topical-events/ai-seoul-summit-2024,topical_event,,2025-11-12,
